GameweekRank,Date,KickoffUTC,FPLGameweek,HomeTeam,AwayTeam,MarketType,Selection,Line,Bookmaker,BookmakerKey,BookLastUpdate,QuoteCapturedAt,PriceSource,PriceTimestampUTC,PriceAgeMinutes,PriceFreshnessStatus,MyBookieOdds,RawModelWinProbability,RawModelEffectiveProbability,RawModelFairOdds,RawExpectedReturnPerUnit,ModelWinProbability,DecisionEffectiveProbability,PushProbability,ModelFairOdds,MyBookieImpliedProbability,ConsensusFairProbability,ConsensusBookCount,MarketPriorSource,RawModelMarketGap,ProbabilityEdge,DecisionStatus,ExpectedReturnPerUnit,ExpectedProfitPer100,ValidationFactor,ValidationStatus,BetQualityScore,ProfitabilityScore,OverallRankScore,Grade,Lambda_Home_xG,Lambda_Away_xG,MostLikelyScore,ModelVersion,DecisionFocusScore,DecisionTier,DecisionGateStatus,Agreement,ModalSupport,ModalSupportNote,AdjustedPick,AdjustedPickProbability,AdjustedMarketStatus,DecisionReason,DecisionRule
32,2026-10-10,2026-10-10T14:00:00+00:00,6,Chelsea,Bournemouth,Moneyline,Chelsea,,MyBookie.ag,mybookieag,2026-09-22T20:08:43Z,2026-09-22T20:08:59.239898+00:00,odds_api_mybookie_direct,2026-09-22 20:08:43+00:00,0.2953014333333333,FRESH,1.79,0.4539648059420056,0.4539648059420056,2.202813933835547,-0.1874029973638099,0.4862438206563501,0.4862438206563501,0.0,2.0565814052920253,0.5586592178770949,0.5256959497516599,8,consensus_non_mybookie,0.0717311438096542,-0.0394521290953098,NO_BET,-0.1296235610251333,-12.962356102513334,0.88,"Derived, live validation building",37.51219103281751,0.0,21.43553773303857,PASS,1.9672879754439807,1.6261354312070204,1-1,V1.2,43.91776886651929,NO_BET,NO_BET,STRONG_AGREEMENT,0.0,Modal score 1-1 implies Draw,Chelsea,0.4647244775134536,MARKET_INCLUDED,"Decision gate: NO_BET; V1.2, V2 context and adjusted direction agree; Modal score 1-1 implies Draw; No positive modeled EV","Focus score = 50% existing rank + 20% V1/V2/adjusted agreement + 15% modal-score support + 15% validation. Research decision aid, not a guarantee."
35,2026-10-10,2026-10-10T14:00:00+00:00,6,Chelsea,Bournemouth,Spread,Chelsea -0.5,-0.5,MyBookie.ag,mybookieag,2026-09-22T20:08:43Z,2026-09-22T20:08:59.239898+00:00,odds_api_mybookie_direct,2026-09-22 20:08:43+00:00,0.2953014333333333,FRESH,1.77,0.4539648059420056,0.4539648059420056,2.202813933835547,-0.19648229348265,0.48279555023187,0.48279555023187,0.0,2.071270125666516,0.5649717514124294,0.5260416666666667,2,consensus_non_mybookie,0.0720768607246611,-0.0432461164347967,NO_BET,-0.14545187608959,-14.545187608959004,0.84,"Derived, live validation building",36.7397775115935,0.0,20.994158578053423,PASS,1.9672879754439807,1.6261354312070204,1-1,V1.2,43.097079289026716,NO_BET,NO_BET,STRONG_AGREEMENT,0.0,Modal score 1-1 does not cover the spread,Chelsea,0.4647244775134536,MARKET_INCLUDED,"Decision gate: NO_BET; V1.2, V2 context and adjusted direction agree; Modal score 1-1 does not cover the spread; No positive modeled EV","Focus score = 50% existing rank + 20% V1/V2/adjusted agreement + 15% modal-score support + 15% validation. Research decision aid, not a guarantee."
38,2026-10-12,2026-10-12T19:00:00+00:00,6,Coventry City,Newcastle,Spread,Newcastle -0.5,-0.5,MyBookie.ag,mybookieag,2026-09-22T20:08:43Z,2026-09-22T20:08:59.239898+00:00,odds_api_mybookie_direct,2026-09-22 20:08:43+00:00,0.2953014333333333,FRESH,2.04,0.4208997422020489,0.4208997422020489,2.3758627049003023,-0.1413645259078201,0.4307781872901413,0.4307781872901413,0.0,2.3213803054667475,0.4901960784313725,0.4455958549222798,2,consensus_non_mybookie,0.0246961127202308,-0.0148176676321385,NO_BET,-0.1212124979281117,-12.12124979281118,0.84,"Derived, live validation building",34.138909364507064,0.0,19.50794820828975,PASS,1.3244807124765108,1.5610921262519488,1-1,V1.2,42.353974104144875,NO_BET,NO_BET,STRONG_AGREEMENT,0.0,Modal score 1-1 does not cover the spread,Newcastle,0.4246262807042909,MARKET_INCLUDED,"Decision gate: NO_BET; V1.2, V2 context and adjusted direction agree; Modal score 1-1 does not cover the spread; No positive modeled EV","Focus score = 50% existing rank + 20% V1/V2/adjusted agreement + 15% modal-score support + 15% validation. Research decision aid, not a guarantee."
41,2026-10-11,2026-10-11T13:00:00+00:00,6,Hull City,Everton,Moneyline,Everton,,MyBookie.ag,mybookieag,2026-09-22T20:08:43Z,2026-09-22T20:08:59.239898+00:00,odds_api_mybookie_direct,2026-09-22 20:08:43+00:00,0.2953014333333333,FRESH,2.07,0.3016634688525519,0.3016634688525519,3.314952267186132,-0.3755566194752176,0.3714266828228045,0.3714266828228045,0.0,2.6923213819753147,0.4830917874396135,0.4566928332308911,8,consensus_non_mybookie,0.1550293643783392,-0.0852661504080865,NO_BET,-0.2311467665567946,-23.11467665567946,0.88,"Derived, live validation building",31.77133414114023,0.0,18.15504808065156,PASS,1.2500924527002084,1.0563633753134452,1-1,V1.2,42.27752404032578,NO_BET,NO_BET,STRONG_AGREEMENT,0.0,Modal score 1-1 implies Draw,Hull City,0.3767079905412718,MARKET_INCLUDED,"Decision gate: NO_BET; V1.2, V2 context and adjusted direction agree; Modal score 1-1 implies Draw; No positive modeled EV","Focus score = 50% existing rank + 20% V1/V2/adjusted agreement + 15% modal-score support + 15% validation. Research decision aid, not a guarantee."
42,2026-10-12,2026-10-12T19:00:00+00:00,6,Coventry City,Newcastle,Moneyline,Coventry City,,MyBookie.ag,mybookieag,2026-09-22T20:08:43Z,2026-09-22T20:08:59.239898+00:00,odds_api_mybookie_direct,2026-09-22 20:08:43+00:00,0.2953014333333333,FRESH,3.2,0.3152472395377306,0.3152472395377306,3.172113422678565,0.0087911665207379,0.3023819532113077,0.3023819532113077,0.0,3.307075668306136,0.3125,0.2866577143679019,8,consensus_non_mybookie,0.0285895251698287,0.0157242388434057,NO_BET,-0.0323777497238153,-3.237774972381535,0.88,"Derived, live validation building",31.4029914588977,0.0,17.94456654794154,PASS,1.3244807124765108,1.5610921262519488,1-1,V1.2,42.17228327397077,NO_BET,NO_BET,STRONG_AGREEMENT,0.0,Modal score 1-1 implies Draw,Newcastle,0.4246262807042909,MARKET_INCLUDED,"Decision gate: NO_BET; V1.2, V2 context and adjusted direction agree; Modal score 1-1 implies Draw; No positive modeled EV","Focus score = 50% existing rank + 20% V1/V2/adjusted agreement + 15% modal-score support + 15% validation. Research decision aid, not a guarantee."
43,2026-10-10,2026-10-10T14:00:00+00:00,6,Aston Villa,Brentford,Moneyline,Brentford,,MyBookie.ag,mybookieag,2026-09-22T20:08:43Z,2026-09-22T20:08:59.239898+00:00,odds_api_mybookie_direct,2026-09-22 20:08:43+00:00,0.2953014333333333,FRESH,2.5,0.3532482672757374,0.3532482672757374,2.8308702197240314,-0.1168793318106565,0.3619081908654555,0.3619081908654555,0.0,2.7631317147275176,0.4,0.3724925419195555,8,consensus_non_mybookie,0.0192442746438181,-0.0105843510540999,NO_BET,-0.0952295228363611,-9.52295228363611,0.88,"Derived, live validation building",31.29540954327278,0.0,17.883091167584443,PASS,1.711519166730294,1.59527599744479,1-1,V1.2,42.14154558379222,NO_BET,NO_BET,STRONG_AGREEMENT,0.0,Modal score 1-1 implies Draw,Aston Villa,0.3964881804392826,MARKET_INCLUDED,"Decision gate: NO_BET; V1.2, V2 context and adjusted direction agree; Modal score 1-1 implies Draw; No positive modeled EV","Focus score = 50% existing rank + 20% V1/V2/adjusted agreement + 15% modal-score support + 15% validation. Research decision aid, not a guarantee."
40,2026-10-10,2026-10-10T14:00:00+00:00,6,Sunderland,Brighton,Spread,Brighton -0.5,-0.5,MyBookie.ag,mybookieag,2026-09-22T20:08:43Z,2026-09-22T20:08:59.239898+00:00,odds_api_mybookie_direct,2026-09-22 20:08:43+00:00,0.2953014333333333,FRESH,2.37,0.3998027682677992,0.3998027682677992,2.5012333064441705,-0.0524674392053157,0.3961798614748183,0.3961798614748183,0.0,2.524106087264007,0.4219409282700421,0.390745501285347,1,mybookie_devig_fallback,0.0090572669824522,0.0054343601894712,NO_BET,-0.0610537283046805,-6.105372830468059,0.84,"Derived, live validation building",32.40899307374092,0.0,18.519424613566237,PASS,1.404214116709948,1.5430254835708763,1-1,V1.2,41.85971230678312,NO_BET,NO_BET,STRONG_AGREEMENT,0.0,Modal score 1-1 does not cover the spread,Brighton,0.3971973819998851,MARKET_INCLUDED,"Decision gate: NO_BET; V1.2, V2 context and adjusted direction agree; Modal score 1-1 does not cover the spread; No positive modeled EV","Focus score = 50% existing rank + 20% V1/V2/adjusted agreement + 15% modal-score support + 15% validation. Research decision aid, not a guarantee."
47,2026-10-10,2026-10-10T14:00:00+00:00,6,Sunderland,Brighton,Moneyline,Sunderland,,MyBookie.ag,mybookieag,2026-09-22T20:08:43Z,2026-09-22T20:08:59.239898+00:00,odds_api_mybookie_direct,2026-09-22 20:08:43+00:00,0.2953014333333333,FRESH,2.7,0.3383108198910013,0.3383108198910013,2.955861714154413,-0.0865607862942964,0.3408738975791137,0.3408738975791137,0.0,2.9336361836503166,0.3703703703703703,0.3440065480868065,8,consensus_non_mybookie,0.0056957281958052,-0.0031326505076928,NO_BET,-0.0796404765363929,-7.964047653639295,0.88,"Derived, live validation building",30.243694878955687,0.0,17.28211135940325,PASS,1.404214116709948,1.5430254835708763,1-1,V1.2,41.841055679701626,NO_BET,NO_BET,STRONG_AGREEMENT,0.0,Modal score 1-1 implies Draw,Brighton,0.3971973819998851,MARKET_INCLUDED,"Decision gate: NO_BET; V1.2, V2 context and adjusted direction agree; Modal score 1-1 implies Draw; No positive modeled EV","Focus score = 50% existing rank + 20% V1/V2/adjusted agreement + 15% modal-score support + 15% validation. Research decision aid, not a guarantee."
49,2026-10-10,2026-10-10T14:00:00+00:00,6,Ipswich Town,Fulham,Moneyline,Ipswich Town,,MyBookie.ag,mybookieag,2026-09-22T20:08:43Z,2026-09-22T20:08:59.239898+00:00,odds_api_mybookie_direct,2026-09-22 20:08:43+00:00,0.2953014333333333,FRESH,2.61,0.2793575067211523,0.2793575067211523,3.579642486565343,-0.2708769074577926,0.3150440481488332,0.3150440481488332,0.0,3.1741593147875613,0.3831417624521073,0.3586609321159988,8,consensus_non_mybookie,0.0793034253948465,-0.0436168839671656,NO_BET,-0.1777350343315452,-17.773503433154524,0.88,"Derived, live validation building",28.952202407441664,0.0,16.544115661395235,PASS,1.2756725276280814,1.7014803077776877,1-1,V1.2,41.472057830697615,NO_BET,NO_BET,STRONG_AGREEMENT,0.0,Modal score 1-1 implies Draw,Fulham,0.4520267638734153,MARKET_INCLUDED,"Decision gate: NO_BET; V1.2, V2 context and adjusted direction agree; Modal score 1-1 implies Draw; No positive modeled EV","Focus score = 50% existing rank + 20% V1/V2/adjusted agreement + 15% modal-score support + 15% validation. Research decision aid, not a guarantee."
44,2026-10-11,2026-10-11T15:30:00+00:00,6,Liverpool,Man City,Spread,Man City -0.5,-0.5,MyBookie.ag,mybookieag,2026-09-22T20:08:43Z,2026-09-22T20:08:59.239898+00:00,odds_api_mybookie_direct,2026-09-22 20:08:43+00:00,0.2953014333333333,FRESH,2.29,0.3431709122972907,0.3431709122972907,2.9139998880024387,-0.2141386108392041,0.3679804694562965,0.3679804694562965,0.0,2.7175355297457324,0.4366812227074236,0.4051948051948051,1,mybookie_devig_fallback,0.0620238928975144,-0.0372143357385086,NO_BET,-0.157324724945081,-15.732472494508103,0.84,"Derived, live validation building",30.999023472814823,0.0,17.713727698751324,PASS,1.784169368500562,1.6077729795054656,1-1,V1.2,41.456863849375665,NO_BET,NO_BET,STRONG_AGREEMENT,0.0,Modal score 1-1 does not cover the spread,Liverpool,0.4055039424378741,MARKET_INCLUDED,"Decision gate: NO_BET; V1.2, V2 context and adjusted direction agree; Modal score 1-1 does not cover the spread; No positive modeled EV","Focus score = 50% existing rank + 20% V1/V2/adjusted agreement + 15% modal-score support + 15% validation. Research decision aid, not a guarantee."
45,2026-10-11,2026-10-11T13:00:00+00:00,6,Hull City,Everton,Spread,Everton -0.5,-0.5,MyBookie.ag,mybookieag,2026-09-22T20:08:43Z,2026-09-22T20:08:59.239898+00:00,odds_api_mybookie_direct,2026-09-22 20:08:43+00:00,0.2953014333333333,FRESH,2.03,0.3016634688525519,0.3016634688525519,3.314952267186132,-0.3876231582293196,0.3677337414846914,0.3677337414846914,0.0,2.719358838170768,0.4926108374384237,0.4668391504329005,4,consensus_non_mybookie,0.1651756815803485,-0.099105408948209,NO_BET,-0.2535005047860765,-25.350050478607656,0.84,"Derived, live validation building",30.98668707423457,0.0,17.70667832813404,PASS,1.2500924527002084,1.0563633753134452,1-1,V1.2,41.453339164067025,NO_BET,NO_BET,STRONG_AGREEMENT,0.0,Modal score 1-1 does not cover the spread,Hull City,0.3767079905412718,MARKET_INCLUDED,"Decision gate: NO_BET; V1.2, V2 context and adjusted direction agree; Modal score 1-1 does not cover the spread; No positive modeled EV","Focus score = 50% existing rank + 20% V1/V2/adjusted agreement + 15% modal-score support + 15% validation. Research decision aid, not a guarantee."
46,2026-10-10,2026-10-10T14:00:00+00:00,6,Aston Villa,Brentford,Spread,Brentford -0.5,-0.5,MyBookie.ag,mybookieag,2026-09-22T20:08:43Z,2026-09-22T20:08:59.239898+00:00,odds_api_mybookie_direct,2026-09-22 20:08:43+00:00,0.2953014333333333,FRESH,2.43,0.3532482672757374,0.3532482672757374,2.830870219724031,-0.141606710519958,0.3646207160906333,0.3646207160906333,0.0,2.742575931290287,0.4115226337448559,0.381679389312977,1,mybookie_devig_fallback,0.0284311220372396,-0.0170586732223437,NO_BET,-0.1139716598997611,-11.39716598997611,0.84,"Derived, live validation building",30.831035804531663,0.0,17.617734745446665,PASS,1.711519166730294,1.59527599744479,1-1,V1.2,41.408867372723336,NO_BET,NO_BET,STRONG_AGREEMENT,0.0,Modal score 1-1 does not cover the spread,Aston Villa,0.3964881804392826,MARKET_INCLUDED,"Decision gate: NO_BET; V1.2, V2 context and adjusted direction agree; Modal score 1-1 does not cover the spread; No positive modeled EV","Focus score = 50% existing rank + 20% V1/V2/adjusted agreement + 15% modal-score support + 15% validation. Research decision aid, not a guarantee."
51,2026-10-10,2026-10-10T11:30:00+00:00,6,Arsenal,Leeds,Moneyline,Draw,,MyBookie.ag,mybookieag,2026-09-22T20:08:43Z,2026-09-22T20:08:59.239898+00:00,odds_api_mybookie_direct,2026-09-22 20:08:43+00:00,0.2953014333333333,FRESH,4.7,0.223626709283448,0.223626709283448,4.471737759788321,0.0510455336322055,0.2070072292908494,0.2070072292908494,0.0,4.830749164779069,0.2127659574468085,0.1866945315221177,8,consensus_non_mybookie,0.0369321777613302,0.0203126977687316,NO_BET,-0.0270660223330078,-2.706602233300781,0.88,"Derived, live validation building",27.563807556266102,0.0,15.7507471750092,PASS,1.9908958214625463,0.8778120320813771,2-0,V1.2,41.07537358750461,NO_BET,NO_BET,STRONG_AGREEMENT,0.0,Modal score 2-0 implies Arsenal,Arsenal,0.636501009276009,MARKET_INCLUDED,"Decision gate: NO_BET; V1.2, V2 context and adjusted direction agree; Modal score 2-0 implies Arsenal; No positive modeled EV","Focus score = 50% existing rank + 20% V1/V2/adjusted agreement + 15% modal-score support + 15% validation. Research decision aid, not a guarantee."
50,2026-10-11,2026-10-11T13:00:00+00:00,6,Crystal Palace,Nott'm Forest,Spread,Nott'm Forest -0.5,-0.5,MyBookie.ag,mybookieag,2026-09-22T20:08:43Z,2026-09-22T20:08:59.239898+00:00,odds_api_mybookie_direct,2026-09-22 20:08:43+00:00,0.2953014333333333,FRESH,2.51,0.272579932078037,0.272579932078037,3.6686486506046574,-0.315824370484127,0.3112866527141589,0.3112866527141589,0.0,3.212473105675549,0.398406374501992,0.3693467336683417,1,mybookie_devig_fallback,0.0967668015903047,-0.0580600809541828,NO_BET,-0.2186705016874612,-21.86705016874612,0.84,"Derived, live validation building",28.164332635707943,0.0,16.09390436326168,PASS,1.7601258654260534,1.286788874025405,1-1,V1.2,40.646952181630844,NO_BET,NO_BET,STRONG_AGREEMENT,0.0,Modal score 1-1 does not cover the spread,Crystal Palace,0.4602820049806623,MARKET_INCLUDED,"Decision gate: NO_BET; V1.2, V2 context and adjusted direction agree; Modal score 1-1 does not cover the spread; No positive modeled EV","Focus score = 50% existing rank + 20% V1/V2/adjusted agreement + 15% modal-score support + 15% validation. Research decision aid, not a guarantee."
